scrape_timestamp,total_prs,source,prs,id,number,title,body,state,created_at,updated_at,closed_at,merged_at,html_url,repository_full_name,author,source.1,platform,ai_tool
,,,,3484198117,3,"feat: Add chat history, persistence, and deletion","This change adds chat history, persistence, and deletion to the application.

Key features:
- **Chat History:** Conversations are now saved and can be revisited later.
- **Side Panel:** A new side panel lists all previous chats, allowing users to switch between them.
- **New Chat:** A ""New Chat"" button allows users to start new conversations.
- **Delete Chat:** A ""Delete"" button allows users to remove conversations.
- **Persistence:** Chat history is saved to JSON files in the `chats` directory.
- **Bug Fixes:** This commit also resolves several bugs from the previous implementation, including issues with history loading, the ""New Chat"" button, and server-side errors.
- **Formatting:** Chat messages are now correctly formatted using markdown.

---
*PR created automatically by Jules for task [14207027182754734718](https://jules.google.com/task/14207027182754734718)*",closed,2025-10-04T22:49:23Z,2025-10-04T22:56:05Z,2025-10-04T22:56:05Z,,https://github.com/NorfolkNChance/mesop-app/pull/3,NorfolkNChance/mesop-app,google-labs-jules[bot],github_jules_prs,GitHub,Gemini
,,,,3484196169,1,Improve README and Update Dependencies,"This change enhances the project's documentation by adding sections for project objectives, a roadmap, and contribution guidelines to the README.md. It also updates the `canvas` dependency to a newer version to resolve build failures with recent Node.js versions.

---
*PR created automatically by Jules for task [12218881790539960815](https://jules.google.com/task/12218881790539960815)*",closed,2025-10-04T22:45:36Z,2025-10-04T22:45:52Z,2025-10-04T22:45:48Z,,https://github.com/govinda777/nft-collection-generator/pull/1,govinda777/nft-collection-generator,google-labs-jules[bot],github_jules_prs,GitHub,Gemini
,,,,3484195877,3,Feat: Overhaul Website Visuals and User Experience,"This pull request addresses the user's feedback to 'improve the website.' It includes a complete visual and UX overhaul, featuring a new hero section, a professional modal system, and a modernized color palette to create a more polished and engaging landing page.

---
*PR created automatically by Jules for task [16507343542307875605](https://jules.google.com/task/16507343542307875605)*",closed,2025-10-04T22:45:04Z,2025-10-04T22:45:19Z,2025-10-04T22:45:16Z,,https://github.com/govinda777/govinda_systems_bot/pull/3,govinda777/govinda_systems_bot,google-labs-jules[bot],github_jules_prs,GitHub,Gemini
,,,,3484194258,807,Fix web UI hang on save by preventing race condition,"Fix web UI hang on save by preventing race condition

The web UI would hang after saving settings due to a race condition. The backend logic that applies settings can trigger a restart of the web server (e.g., for mDNS re-initialization). This restart could occur before the `/api/saveSettings` endpoint sent its HTTP 200 OK response to the client. As a result, the browser would be left waiting for a response that would never arrive.

This change resolves the issue by modifying the `/api/saveSettings` handler in `web_server.cpp` to send the HTTP response immediately, *before* processing the settings. This ensures the UI is unblocked and does not hang, while the device handles the settings application and any necessary service restarts in the background.

---
*PR created automatically by Jules for task [10087298283444893723](https://jules.google.com/task/10087298283444893723)*",closed,2025-10-04T22:41:54Z,2025-10-04T22:42:06Z,2025-10-04T22:42:06Z,,https://github.com/rananna/back-to-the-future-timecircuits/pull/807,rananna/back-to-the-future-timecircuits,google-labs-jules[bot],github_jules_prs,GitHub,Gemini
,,,,3484193944,27,Feat: Add a C# script to demonstrate sprite manipulation,"This change adds a new C# script, `SpriteManipulator.cs`, to demonstrate how to programmatically move, rotate, and scale a GameObject in Unity. It also includes a placeholder sprite, updates the Game Design Document with relevant documentation, and fixes a failing test.

---
*PR created automatically by Jules for task [219210555739324805](https://jules.google.com/task/219210555739324805)*",closed,2025-10-04T22:41:14Z,2025-10-04T22:42:29Z,2025-10-04T22:42:26Z,,https://github.com/simply-ministry/Milehigh.world/pull/27,simply-ministry/Milehigh.world,google-labs-jules[bot],github_jules_prs,GitHub,Gemini
,,,,3484193712,5,Update README.md with a complete developer guide,"This change updates the main README.md file to be a complete guide for a new developer, covering the purpose of the project, as well as how to set up and use it. It adds an explicit, step-by-step guide on how to run the code locally for both the Android application and the backend services, making it more accessible for an entry-level junior developer.

---
*PR created automatically by Jules for task [7487366942198147032](https://jules.google.com/task/7487366942198147032)*",open,2025-10-04T22:40:46Z,2025-10-04T22:40:47Z,,,https://github.com/uncrayon/kyc-core-android/pull/5,uncrayon/kyc-core-android,google-labs-jules[bot],github_jules_prs,GitHub,Gemini
,,,,3484193659,8,Fix negative strand logic and implement ORF scorer,"This change fixes a critical bug in how splice graphs are constructed for negative-strand transcripts and implements a new, two-tier feature for scoring Open Reading Frames (ORFs). The negative-strand fix ensures correct transcript assembly, and the ORF scorer improves isoform selection by evaluating coding potential. The changes include a new regression test for the bug fix, configuration options for the new feature, and updates to the training script to ensure compatibility.

---
*PR created automatically by Jules for task [15025031214504512554](https://jules.google.com/task/15025031214504512554)*",closed,2025-10-04T22:40:39Z,2025-10-04T22:41:37Z,2025-10-04T22:41:35Z,,https://github.com/rbf22/betadogma/pull/8,rbf22/betadogma,google-labs-jules[bot],github_jules_prs,GitHub,Gemini
,,,,3484191870,1,feat: Create 'Coming Soon' page for Pizza Dojo 2Go,"This change builds a visually striking “Coming Soon” page for Pizza Dojo 2Go. The design is dark, elegant, and cinematic, using a black background blended with an oven image. The layout includes a centered logo, a large pizza oven image, a headline, and two buttons. The page also features subtle motion with fade-in transitions and uses custom fonts. Placeholder pages for 'About Us' and 'Contact Us' are also included.

---
*PR created automatically by Jules for task [9563619694608814896](https://jules.google.com/task/9563619694608814896)*",closed,2025-10-04T22:37:10Z,2025-10-04T22:55:34Z,2025-10-04T22:55:34Z,,https://github.com/klamb67-svg/pizzadojo2go/pull/1,klamb67-svg/pizzadojo2go,google-labs-jules[bot],github_jules_prs,GitHub,Gemini
,,,,3484190320,4,Fix: Prevent audio device setting from being lost on page load,"This PR fixes a bug where the selected audio device setting was being lost on page load. The root cause was a race condition in how the application settings were managed.

The solution introduces an in-memory cache for the settings, using a `RwLock` to ensure thread-safe access. This guarantees that the settings are loaded once at startup and that all parts of the application work with a consistent view of the configuration, preventing the saved audio device from being overwritten.

---
*PR created automatically by Jules for task [10132514966666943954](https://jules.google.com/task/10132514966666943954)*",closed,2025-10-04T22:34:06Z,2025-10-05T09:52:36Z,2025-10-05T09:52:36Z,,https://github.com/ljufa/rsplayer/pull/4,ljufa/rsplayer,google-labs-jules[bot],github_jules_prs,GitHub,Gemini
,,,,3484189848,16,Feat: Implement Complete Project Import and Export,"This pull request introduces a complete and robust project import/export feature.

The previous implementation was incomplete, failing to export critical data such as electrical panels, scenes, and keypads. The import logic was also mismatched and non-functional.

This change addresses these issues by:
1.  **Overhauling the Export Function:** The `exportar_projeto` endpoint now serializes the entire project graph into a comprehensive JSON file, ensuring no data is left behind.
2.  **Implementing a New Import Endpoint:** A new `/api/importar-projeto` endpoint has been created to handle the import process. It transactionally recreates the project from the exported file, carefully mapping old database IDs to new ones to preserve all relationships.
3.  **Fixing Frontend Race Conditions:** The frontend dashboard has been updated to use the new import endpoint and to handle state updates more reliably after project creation, resolving a persistent race condition that was blocking UI verification.

These changes provide a reliable mechanism for backing up, restoring, and sharing projects.

---
*PR created automatically by Jules for task [7240984333460107217](https://jules.google.com/task/7240984333460107217)*",closed,2025-10-04T22:33:16Z,2025-10-04T22:33:27Z,2025-10-04T22:33:26Z,,https://github.com/devprbtt/devprbtt-roehn-project-manager-react/pull/16,devprbtt/devprbtt-roehn-project-manager-react,google-labs-jules[bot],github_jules_prs,GitHub,Gemini
,,,,3484188372,265,Fix User Profile Links,"This change corrects the user profile links on the contribution card and other components to include the `/view/` prefix. This ensures that all user links are consistent and point to the correct URL.

---
*PR created automatically by Jules for task [13543697507321610290](https://jules.google.com/task/13543697507321610290)*",closed,2025-10-04T22:30:43Z,2025-10-05T01:57:25Z,2025-10-05T01:57:25Z,,https://github.com/supersprinklesracing/preem-machine/pull/265,supersprinklesracing/preem-machine,google-labs-jules[bot],github_jules_prs,GitHub,Gemini
,,,,3484184067,4,Fix DoS vulnerability in file ingestion,"This PR fixes a critical denial-of-service (DoS) vulnerability in the `/ingest` endpoint.

**The Bug:**

The previous implementation loaded entire video files into memory before verifying their HMAC and SHA256 checksums. A malicious user could upload very large files, causing the server to consume excessive memory and potentially crash.

**The Fix:**

- The file ingestion logic has been refactored to process files in chunks, calculating hashes incrementally. This keeps memory usage constant regardless of file size.
- A comprehensive test suite has been added for the `/ingest` endpoint to verify the fix and prevent regressions.
- The HMAC calculation has been corrected to properly support incremental hashing.
- The endpoint signature has been updated to correctly parse multipart form data.
- The test setup has been improved to use a stable file-based SQLite database.

These changes make the file ingestion process more robust and secure.

---
*PR created automatically by Jules for task [5484568102775918438](https://jules.google.com/task/5484568102775918438)*",open,2025-10-04T22:26:04Z,2025-10-04T22:44:58Z,,,https://github.com/uncrayon/kyc-core-android/pull/4,uncrayon/kyc-core-android,google-labs-jules[bot],github_jules_prs,GitHub,Gemini
